model,norm_type,bootstrap_num,disease,F1,dataset
xresnet1d101,raw,15,left anterior fascicular block,0.770949720670391,PTBXL
xresnet1d101,raw,16,left anterior fascicular block,0.7311178247734138,PTBXL
xresnet1d101,raw,17,left anterior fascicular block,0.7192429022082019,PTBXL
xresnet1d101,raw,18,left anterior fascicular block,0.7774480712166172,PTBXL
xresnet1d101,raw,19,left anterior fascicular block,0.7601078167115902,PTBXL
xresnet1d101,minmax,0,left anterior fascicular block,0.7635327635327634,PTBXL
xresnet1d101,minmax,1,left anterior fascicular block,0.6622073578595318,PTBXL
xresnet1d101,minmax,2,left anterior fascicular block,0.7350427350427351,PTBXL
xresnet1d101,minmax,3,left anterior fascicular block,0.7692307692307693,PTBXL
xresnet1d101,minmax,4,left anterior fascicular block,0.6733333333333333,PTBXL
xresnet1d101,minmax,5,left anterior fascicular block,0.770408163265306,PTBXL
xresnet1d101,minmax,6,left anterior fascicular block,0.7639902676399026,PTBXL
xresnet1d101,minmax,7,left anterior fascicular block,0.7120743034055728,PTBXL
xresnet1d101,minmax,8,left anterior fascicular block,0.7416413373860183,PTBXL
xresnet1d101,minmax,9,left anterior fascicular block,0.7250755287009064,PTBXL
xresnet1d101,minmax,10,left anterior fascicular block,0.7168141592920353,PTBXL
xresnet1d101,minmax,11,left anterior fascicular block,0.7639257294429708,PTBXL
xresnet1d101,minmax,12,left anterior fascicular block,0.7158469945355191,PTBXL
xresnet1d101,minmax,13,left anterior fascicular block,0.6896551724137931,PTBXL
xresnet1d101,minmax,14,left anterior fascicular block,0.7416413373860183,PTBXL
xresnet1d101,minmax,15,left anterior fascicular block,0.7401129943502825,PTBXL
xresnet1d101,minmax,16,left anterior fascicular block,0.7210031347962383,PTBXL
xresnet1d101,minmax,17,left anterior fascicular block,0.7448979591836734,PTBXL
xresnet1d101,minmax,18,left anterior fascicular block,0.689873417721519,PTBXL
xresnet1d101,minmax,19,left anterior fascicular block,0.7457627118644068,PTBXL
inception,raw,0,left axis deviation,0.7435098650051921,PTBXL
inception,raw,1,left axis deviation,0.789179104477612,PTBXL
inception,raw,2,left axis deviation,0.8063704945515506,PTBXL
inception,raw,3,left axis deviation,0.7878787878787877,PTBXL
inception,raw,4,left axis deviation,0.776908023483366,PTBXL
inception,raw,5,left axis deviation,0.8029878618113913,PTBXL
inception,raw,6,left axis deviation,0.8108552631578948,PTBXL
inception,raw,7,left axis deviation,0.8042142230026339,PTBXL
inception,raw,8,left axis deviation,0.8076225045372051,PTBXL
inception,raw,9,left axis deviation,0.8261238337574216,PTBXL
inception,raw,10,left axis deviation,0.8067375886524822,PTBXL
inception,raw,11,left axis deviation,0.8052930056710774,PTBXL
inception,raw,12,left axis deviation,0.8048993875765529,PTBXL
inception,raw,13,left axis deviation,0.8117752007136485,PTBXL
inception,raw,14,left axis deviation,0.8096947935368043,PTBXL
inception,raw,15,left axis deviation,0.8119148936170213,PTBXL
inception,raw,16,left axis deviation,0.8133802816901408,PTBXL
inception,raw,17,left axis deviation,0.8277027027027027,PTBXL
inception,raw,18,left axis deviation,0.8021877848678214,PTBXL
inception,raw,19,left axis deviation,0.8181056160938808,PTBXL
inception,minmax,0,left axis deviation,0.79185119574845,PTBXL
inception,minmax,1,left axis deviation,0.7903364969801553,PTBXL
inception,minmax,2,left axis deviation,0.7743902439024388,PTBXL
inception,minmax,3,left axis deviation,0.8094405594405594,PTBXL
inception,minmax,4,left axis deviation,0.7607003891050584,PTBXL
inception,minmax,5,left axis deviation,0.7552581261950287,PTBXL
inception,minmax,6,left axis deviation,0.7722943722943724,PTBXL
inception,minmax,7,left axis deviation,0.7732342007434944,PTBXL
inception,minmax,8,left axis deviation,0.7453294001966568,PTBXL
inception,minmax,9,left axis deviation,0.8075040783034259,PTBXL
inception,minmax,10,left axis deviation,0.7868576242628474,PTBXL
inception,minmax,11,left axis deviation,0.8029556650246306,PTBXL
inception,minmax,12,left axis deviation,0.8034591194968552,PTBXL
inception,minmax,13,left axis deviation,0.8026315789473685,PTBXL
inception,minmax,14,left axis deviation,0.7871815940838126,PTBXL
inception,minmax,15,left axis deviation,0.7999999999999999,PTBXL
inception,minmax,16,left axis deviation,0.7390882638215325,PTBXL
inception,minmax,17,left axis deviation,0.797524314765694,PTBXL
inception,minmax,18,left axis deviation,0.768,PTBXL
inception,minmax,19,left axis deviation,0.7874306839186691,PTBXL
minirocket,raw,0,left axis deviation,0.8034782608695653,PTBXL
minirocket,raw,1,left axis deviation,0.7861811391223157,PTBXL
minirocket,raw,2,left axis deviation,0.7593778591033852,PTBXL
minirocket,raw,3,left axis deviation,0.7716981132075472,PTBXL
minirocket,raw,4,left axis deviation,0.7899159663865547,PTBXL
minirocket,raw,5,left axis deviation,0.7436823104693141,PTBXL
minirocket,raw,6,left axis deviation,0.7792672028596962,PTBXL
minirocket,raw,7,left axis deviation,0.7843494085532302,PTBXL
minirocket,raw,8,left axis deviation,0.7846291331546024,PTBXL
minirocket,raw,9,left axis deviation,0.7521367521367521,PTBXL
minirocket,raw,10,left axis deviation,0.7709291628334867,PTBXL
minirocket,raw,11,left axis deviation,0.7643884892086331,PTBXL
minirocket,raw,12,left axis deviation,0.799637352674524,PTBXL
minirocket,raw,13,left axis deviation,0.8139931740614333,PTBXL
minirocket,raw,14,left axis deviation,0.7655502392344499,PTBXL
minirocket,raw,15,left axis deviation,0.7874885004599815,PTBXL
minirocket,raw,16,left axis deviation,0.7909011373578302,PTBXL
minirocket,raw,17,left axis deviation,0.7712665406427222,PTBXL
minirocket,raw,18,left axis deviation,0.7936226749335695,PTBXL
minirocket,raw,19,left axis deviation,0.7801418439716312,PTBXL
minirocket,minmax,0,left axis deviation,0.797373358348968,PTBXL
minirocket,minmax,1,left axis deviation,0.7738419618528609,PTBXL
minirocket,minmax,2,left axis deviation,0.7685269899359561,PTBXL
minirocket,minmax,3,left axis deviation,0.7603464870067372,PTBXL
minirocket,minmax,4,left axis deviation,0.7909407665505226,PTBXL
minirocket,minmax,5,left axis deviation,0.7760074976569822,PTBXL
minirocket,minmax,6,left axis deviation,0.7716262975778547,PTBXL
minirocket,minmax,7,left axis deviation,0.7892293407613742,PTBXL
minirocket,minmax,8,left axis deviation,0.7688219663418954,PTBXL
minirocket,minmax,9,left axis deviation,0.7979002624671917,PTBXL
minirocket,minmax,10,left axis deviation,0.7553648068669527,PTBXL
minirocket,minmax,11,left axis deviation,0.7953941541186892,PTBXL
minirocket,minmax,12,left axis deviation,0.7804878048780487,PTBXL
minirocket,minmax,13,left axis deviation,0.776536312849162,PTBXL
minirocket,minmax,14,left axis deviation,0.7625000000000001,PTBXL
minirocket,minmax,15,left axis deviation,0.7662835249042146,PTBXL
minirocket,minmax,16,left axis deviation,0.7704130643611912,PTBXL
minirocket,minmax,17,left axis deviation,0.7678075855689177,PTBXL
minirocket,minmax,18,left axis deviation,0.7870370370370371,PTBXL
minirocket,minmax,19,left axis deviation,0.7817703768624015,PTBXL
xresnet1d101,raw,0,left axis deviation,0.8037542662116042,PTBXL
xresnet1d101,raw,1,left axis deviation,0.8075348075348074,PTBXL
xresnet1d101,raw,2,left axis deviation,0.7996575342465754,PTBXL
xresnet1d101,raw,3,left axis deviation,0.7622571692876966,PTBXL
xresnet1d101,raw,4,left axis deviation,0.7993109388458226,PTBXL
xresnet1d101,raw,5,left axis deviation,0.7967032967032968,PTBXL
xresnet1d101,raw,6,left axis deviation,0.7958297132927888,PTBXL
xresnet1d101,raw,7,left axis deviation,0.7905844155844155,PTBXL
xresnet1d101,raw,8,left axis deviation,0.7821229050279329,PTBXL
xresnet1d101,raw,9,left axis deviation,0.8021486123545212,PTBXL
xresnet1d101,raw,10,left axis deviation,0.76171875,PTBXL
xresnet1d101,raw,11,left axis deviation,0.7849765258215964,PTBXL
xresnet1d101,raw,12,left axis deviation,0.7775020678246484,PTBXL
xresnet1d101,raw,13,left axis deviation,0.7783018867924529,PTBXL
xresnet1d101,raw,14,left axis deviation,0.7923904052936311,PTBXL
xresnet1d101,raw,15,left axis deviation,0.7698113207547169,PTBXL
xresnet1d101,raw,16,left axis deviation,0.8017316017316017,PTBXL
xresnet1d101,raw,17,left axis deviation,0.7346938775510203,PTBXL
xresnet1d101,raw,18,left axis deviation,0.7859778597785979,PTBXL
xresnet1d101,raw,19,left axis deviation,0.7907771135781383,PTBXL
xresnet1d101,minmax,0,left axis deviation,0.7764505119453925,PTBXL
xresnet1d101,minmax,1,left axis deviation,0.764378478664193,PTBXL
xresnet1d101,minmax,2,left axis deviation,0.7552986512524086,PTBXL
xresnet1d101,minmax,3,left axis deviation,0.7282608695652175,PTBXL
xresnet1d101,minmax,4,left axis deviation,0.7302823758519962,PTBXL
xresnet1d101,minmax,5,left axis deviation,0.7309941520467836,PTBXL
xresnet1d101,minmax,6,left axis deviation,0.7638095238095237,PTBXL
xresnet1d101,minmax,7,left axis deviation,0.7773913043478261,PTBXL
xresnet1d101,minmax,8,left axis deviation,0.7232472324723248,PTBXL
xresnet1d101,minmax,9,left axis deviation,0.7750000000000001,PTBXL
xresnet1d101,minmax,10,left axis deviation,0.7689741451209342,PTBXL
xresnet1d101,minmax,11,left axis deviation,0.7618283881315155,PTBXL
xresnet1d101,minmax,12,left axis deviation,0.7446043165467626,PTBXL
xresnet1d101,minmax,13,left axis deviation,0.7796901893287436,PTBXL
xresnet1d101,minmax,14,left axis deviation,0.7497639282341831,PTBXL
xresnet1d101,minmax,15,left axis deviation,0.7746967071057193,PTBXL
xresnet1d101,minmax,16,left axis deviation,0.7591763652641003,PTBXL
xresnet1d101,minmax,17,left axis deviation,0.7607913669064749,PTBXL
xresnet1d101,minmax,18,left axis deviation,0.7472959685349067,PTBXL
xresnet1d101,minmax,19,left axis deviation,0.747148288973384,PTBXL
inception,raw,0,left ventricular hypertrophy,0.7102803738317758,PTBXL
inception,raw,1,left ventricular hypertrophy,0.6774941995359629,PTBXL
inception,raw,2,left ventricular hypertrophy,0.6512820512820513,PTBXL
inception,raw,3,left ventricular hypertrophy,0.6504065040650406,PTBXL
inception,raw,4,left ventricular hypertrophy,0.6906474820143884,PTBXL
inception,raw,5,left ventricular hypertrophy,0.646551724137931,PTBXL
inception,raw,6,left ventricular hypertrophy,0.6603773584905661,PTBXL
inception,raw,7,left ventricular hypertrophy,0.6877828054298643,PTBXL
inception,raw,8,left ventricular hypertrophy,0.6096866096866096,PTBXL
inception,raw,9,left ventricular hypertrophy,0.6930232558139535,PTBXL
inception,raw,10,left ventricular hypertrophy,0.6613333333333333,PTBXL
inception,raw,11,left ventricular hypertrophy,0.6572769953051644,PTBXL
inception,raw,12,left ventricular hypertrophy,0.6527777777777777,PTBXL
inception,raw,13,left ventricular hypertrophy,0.7019867549668874,PTBXL
inception,raw,14,left ventricular hypertrophy,0.6885964912280702,PTBXL
inception,raw,15,left ventricular hypertrophy,0.6785714285714285,PTBXL
inception,raw,16,left ventricular hypertrophy,0.6353591160220994,PTBXL
inception,raw,17,left ventricular hypertrophy,0.6566416040100251,PTBXL
inception,raw,18,left ventricular hypertrophy,0.6971153846153846,PTBXL
inception,raw,19,left ventricular hypertrophy,0.6486486486486487,PTBXL
inception,minmax,0,left ventricular hypertrophy,0.611764705882353,PTBXL
inception,minmax,1,left ventricular hypertrophy,0.4524590163934426,PTBXL
inception,minmax,2,left ventricular hypertrophy,0.6077097505668934,PTBXL
inception,minmax,3,left ventricular hypertrophy,0.5464190981432362,PTBXL
inception,minmax,4,left ventricular hypertrophy,0.576271186440678,PTBXL
inception,minmax,5,left ventricular hypertrophy,0.4956268221574343,PTBXL
inception,minmax,6,left ventricular hypertrophy,0.5378590078328982,PTBXL
inception,minmax,7,left ventricular hypertrophy,0.4585987261146497,PTBXL
inception,minmax,8,left ventricular hypertrophy,0.5329512893982808,PTBXL
inception,minmax,9,left ventricular hypertrophy,0.4466019417475727,PTBXL
inception,minmax,10,left ventricular hypertrophy,0.5684210526315789,PTBXL
inception,minmax,11,left ventricular hypertrophy,0.4985835694050991,PTBXL
inception,minmax,12,left ventricular hypertrophy,0.4837758112094394,PTBXL
inception,minmax,13,left ventricular hypertrophy,0.4764890282131661,PTBXL
inception,minmax,14,left ventricular hypertrophy,0.3706293706293705,PTBXL
inception,minmax,15,left ventricular hypertrophy,0.4871794871794873,PTBXL
inception,minmax,16,left ventricular hypertrophy,0.5594149908592322,PTBXL
inception,minmax,17,left ventricular hypertrophy,0.5132275132275133,PTBXL
inception,minmax,18,left ventricular hypertrophy,0.4327868852459017,PTBXL
inception,minmax,19,left ventricular hypertrophy,0.4776119402985074,PTBXL
minirocket,raw,0,left ventricular hypertrophy,0.6513994910941475,PTBXL
minirocket,raw,1,left ventricular hypertrophy,0.6666666666666667,PTBXL
minirocket,raw,2,left ventricular hypertrophy,0.6540284360189573,PTBXL
minirocket,raw,3,left ventricular hypertrophy,0.6583541147132169,PTBXL
minirocket,raw,4,left ventricular hypertrophy,0.6023529411764706,PTBXL
minirocket,raw,5,left ventricular hypertrophy,0.6334164588528678,PTBXL
minirocket,raw,6,left ventricular hypertrophy,0.6292682926829269,PTBXL
minirocket,raw,7,left ventricular hypertrophy,0.6631853785900783,PTBXL
minirocket,raw,8,left ventricular hypertrophy,0.5990099009900991,PTBXL
minirocket,raw,9,left ventricular hypertrophy,0.6103542234332425,PTBXL
minirocket,raw,10,left ventricular hypertrophy,0.6766917293233082,PTBXL
minirocket,raw,11,left ventricular hypertrophy,0.6178861788617886,PTBXL
minirocket,raw,12,left ventricular hypertrophy,0.6378896882494004,PTBXL
minirocket,raw,13,left ventricular hypertrophy,0.6313559322033899,PTBXL
minirocket,raw,14,left ventricular hypertrophy,0.6430379746835444,PTBXL
minirocket,raw,15,left ventricular hypertrophy,0.6194225721784777,PTBXL
minirocket,raw,16,left ventricular hypertrophy,0.6134663341645885,PTBXL
minirocket,raw,17,left ventricular hypertrophy,0.6506666666666667,PTBXL
minirocket,raw,18,left ventricular hypertrophy,0.6386138613861385,PTBXL
minirocket,raw,19,left ventricular hypertrophy,0.613138686131387,PTBXL
minirocket,minmax,0,left ventricular hypertrophy,0.6415929203539823,PTBXL
minirocket,minmax,1,left ventricular hypertrophy,0.5857519788918205,PTBXL
minirocket,minmax,2,left ventricular hypertrophy,0.6650717703349281,PTBXL
minirocket,minmax,3,left ventricular hypertrophy,0.6288659793814434,PTBXL
minirocket,minmax,4,left ventricular hypertrophy,0.665083135391924,PTBXL
minirocket,minmax,5,left ventricular hypertrophy,0.6343825665859565,PTBXL
minirocket,minmax,6,left ventricular hypertrophy,0.638961038961039,PTBXL
minirocket,minmax,7,left ventricular hypertrophy,0.6605080831408776,PTBXL
minirocket,minmax,8,left ventricular hypertrophy,0.5333333333333333,PTBXL
minirocket,minmax,9,left ventricular hypertrophy,0.6502242152466369,PTBXL
minirocket,minmax,10,left ventricular hypertrophy,0.6047745358090185,PTBXL
minirocket,minmax,11,left ventricular hypertrophy,0.5979899497487438,PTBXL
minirocket,minmax,12,left ventricular hypertrophy,0.6153846153846154,PTBXL
minirocket,minmax,13,left ventricular hypertrophy,0.6317907444668008,PTBXL
minirocket,minmax,14,left ventricular hypertrophy,0.6867749419953597,PTBXL
minirocket,minmax,15,left ventricular hypertrophy,0.6323529411764707,PTBXL
minirocket,minmax,16,left ventricular hypertrophy,0.6682577565632458,PTBXL
minirocket,minmax,17,left ventricular hypertrophy,0.5567567567567567,PTBXL
minirocket,minmax,18,left ventricular hypertrophy,0.6616915422885572,PTBXL
minirocket,minmax,19,left ventricular hypertrophy,0.6347607052896725,PTBXL
xresnet1d101,raw,0,left ventricular hypertrophy,0.5159235668789809,PTBXL
xresnet1d101,raw,1,left ventricular hypertrophy,0.6666666666666666,PTBXL
xresnet1d101,raw,2,left ventricular hypertrophy,0.6568627450980392,PTBXL
xresnet1d101,raw,3,left ventricular hypertrophy,0.6866359447004609,PTBXL
xresnet1d101,raw,4,left ventricular hypertrophy,0.6526315789473685,PTBXL
xresnet1d101,raw,5,left ventricular hypertrophy,0.6682692307692307,PTBXL
xresnet1d101,raw,6,left ventricular hypertrophy,0.5789473684210525,PTBXL
xresnet1d101,raw,7,left ventricular hypertrophy,0.6724137931034483,PTBXL
xresnet1d101,raw,8,left ventricular hypertrophy,0.6588785046728973,PTBXL
xresnet1d101,raw,9,left ventricular hypertrophy,0.6511627906976744,PTBXL
xresnet1d101,raw,10,left ventricular hypertrophy,0.6715328467153284,PTBXL
xresnet1d101,raw,11,left ventricular hypertrophy,0.6569343065693432,PTBXL
xresnet1d101,raw,12,left ventricular hypertrophy,0.6214099216710182,PTBXL
xresnet1d101,raw,13,left ventricular hypertrophy,0.6594827586206897,PTBXL
xresnet1d101,raw,14,left ventricular hypertrophy,0.631578947368421,PTBXL
xresnet1d101,raw,15,left ventricular hypertrophy,0.6511627906976745,PTBXL
xresnet1d101,raw,16,left ventricular hypertrophy,0.6415094339622641,PTBXL
xresnet1d101,raw,17,left ventricular hypertrophy,0.6236559139784946,PTBXL
xresnet1d101,raw,18,left ventricular hypertrophy,0.6315789473684211,PTBXL
xresnet1d101,raw,19,left ventricular hypertrophy,0.6618705035971223,PTBXL
xresnet1d101,minmax,0,left ventricular hypertrophy,0.5459317585301837,PTBXL
xresnet1d101,minmax,1,left ventricular hypertrophy,0.5028901734104047,PTBXL
xresnet1d101,minmax,2,left ventricular hypertrophy,0.5702647657841141,PTBXL
xresnet1d101,minmax,3,left ventricular hypertrophy,0.4200626959247648,PTBXL
xresnet1d101,minmax,4,left ventricular hypertrophy,0.4788029925187032,PTBXL
xresnet1d101,minmax,5,left ventricular hypertrophy,0.4750733137829911,PTBXL
xresnet1d101,minmax,6,left ventricular hypertrophy,0.4925816023738872,PTBXL
xresnet1d101,minmax,7,left ventricular hypertrophy,0.4233128834355828,PTBXL
xresnet1d101,minmax,8,left ventricular hypertrophy,0.3724137931034483,PTBXL
xresnet1d101,minmax,9,left ventricular hypertrophy,0.5279999999999999,PTBXL
xresnet1d101,minmax,10,left ventricular hypertrophy,0.5856832971800434,PTBXL
xresnet1d101,minmax,11,left ventricular hypertrophy,0.5533769063180828,PTBXL
xresnet1d101,minmax,12,left ventricular hypertrophy,0.5970149253731343,PTBXL
xresnet1d101,minmax,13,left ventricular hypertrophy,0.5596330275229359,PTBXL
xresnet1d101,minmax,14,left ventricular hypertrophy,0.5212765957446809,PTBXL
xresnet1d101,minmax,15,left ventricular hypertrophy,0.5297029702970297,PTBXL
xresnet1d101,minmax,16,left ventricular hypertrophy,0.5707762557077626,PTBXL
xresnet1d101,minmax,17,left ventricular hypertrophy,0.4423676012461059,PTBXL
xresnet1d101,minmax,18,left ventricular hypertrophy,0.5693430656934307,PTBXL
xresnet1d101,minmax,19,left ventricular hypertrophy,0.5507246376811595,PTBXL
inception,raw,0,myocardial infarction,0.7329317269076306,PTBXL
inception,raw,1,myocardial infarction,0.769620253164557,PTBXL
inception,raw,2,myocardial infarction,0.7663896583564175,PTBXL
inception,raw,3,myocardial infarction,0.7372881355932204,PTBXL
inception,raw,4,myocardial infarction,0.7532956685499059,PTBXL
inception,raw,5,myocardial infarction,0.7534372135655362,PTBXL
inception,raw,6,myocardial infarction,0.7630878438331855,PTBXL
inception,raw,7,myocardial infarction,0.7463556851311953,PTBXL
inception,raw,8,myocardial infarction,0.7493061979648474,PTBXL
inception,raw,9,myocardial infarction,0.7394636015325671,PTBXL
inception,raw,10,myocardial infarction,0.7565139263252472,PTBXL
inception,raw,11,myocardial infarction,0.7459867799811142,PTBXL
inception,raw,12,myocardial infarction,0.7504690431519699,PTBXL
inception,raw,13,myocardial infarction,0.7752502274795269,PTBXL
inception,raw,14,myocardial infarction,0.7521206409048068,PTBXL
inception,raw,15,myocardial infarction,0.7480106100795757,PTBXL
inception,raw,16,myocardial infarction,0.7620817843866171,PTBXL
inception,raw,17,myocardial infarction,0.7466918714555767,PTBXL
inception,raw,18,myocardial infarction,0.7373637264618433,PTBXL
inception,raw,19,myocardial infarction,0.7635009310986964,PTBXL
inception,minmax,0,myocardial infarction,0.7208366854384554,PTBXL
inception,minmax,1,myocardial infarction,0.7312440645773979,PTBXL
inception,minmax,2,myocardial infarction,0.7361502347417841,PTBXL
inception,minmax,3,myocardial infarction,0.7568042142230026,PTBXL
inception,minmax,4,myocardial infarction,0.7591623036649214,PTBXL
inception,minmax,5,myocardial infarction,0.7186574531095755,PTBXL
inception,minmax,6,myocardial infarction,0.7502254283137962,PTBXL
inception,minmax,7,myocardial infarction,0.7589743589743588,PTBXL
inception,minmax,8,myocardial infarction,0.7433302667893285,PTBXL
inception,minmax,9,myocardial infarction,0.7472324723247232,PTBXL
inception,minmax,10,myocardial infarction,0.7531083481349912,PTBXL
inception,minmax,11,myocardial infarction,0.7517361111111112,PTBXL
inception,minmax,12,myocardial infarction,0.6996904024767802,PTBXL
inception,minmax,13,myocardial infarction,0.7508896797153025,PTBXL
inception,minmax,14,myocardial infarction,0.7035069075451647,PTBXL
inception,minmax,15,myocardial infarction,0.7550644567219152,PTBXL
inception,minmax,16,myocardial infarction,0.7632508833922261,PTBXL
inception,minmax,17,myocardial infarction,0.7455731593662628,PTBXL
inception,minmax,18,myocardial infarction,0.7515257192676548,PTBXL
inception,minmax,19,myocardial infarction,0.7265917602996255,PTBXL
minirocket,raw,0,myocardial infarction,0.6829268292682927,PTBXL
minirocket,raw,1,myocardial infarction,0.7034068136272545,PTBXL
minirocket,raw,2,myocardial infarction,0.6976303317535546,PTBXL
minirocket,raw,3,myocardial infarction,0.6680040120361083,PTBXL
minirocket,raw,4,myocardial infarction,0.6910167818361304,PTBXL
minirocket,raw,5,myocardial infarction,0.6904532304725169,PTBXL
minirocket,raw,6,myocardial infarction,0.7024029574861368,PTBXL
minirocket,raw,7,myocardial infarction,0.6963562753036437,PTBXL
minirocket,raw,8,myocardial infarction,0.7116324535679375,PTBXL
minirocket,raw,9,myocardial infarction,0.68334937439846,PTBXL
minirocket,raw,10,myocardial infarction,0.6718146718146718,PTBXL
minirocket,raw,11,myocardial infarction,0.6781376518218624,PTBXL
minirocket,raw,12,myocardial infarction,0.6452830188679245,PTBXL
minirocket,raw,13,myocardial infarction,0.6810912511759173,PTBXL
minirocket,raw,14,myocardial infarction,0.673972602739726,PTBXL
minirocket,raw,15,myocardial infarction,0.7014218009478672,PTBXL
minirocket,raw,16,myocardial infarction,0.6847389558232931,PTBXL
minirocket,raw,17,myocardial infarction,0.6962391513982642,PTBXL
minirocket,raw,18,myocardial infarction,0.6851520572450805,PTBXL
minirocket,raw,19,myocardial infarction,0.6828774062816616,PTBXL
minirocket,minmax,0,myocardial infarction,0.6646942800788954,PTBXL
minirocket,minmax,1,myocardial infarction,0.6708463949843261,PTBXL
minirocket,minmax,2,myocardial infarction,0.6432637571157495,PTBXL
minirocket,minmax,3,myocardial infarction,0.7034220532319393,PTBXL
minirocket,minmax,4,myocardial infarction,0.6801541425818881,PTBXL
minirocket,minmax,5,myocardial infarction,0.6890756302521008,PTBXL
minirocket,minmax,6,myocardial infarction,0.6787512588116819,PTBXL
minirocket,minmax,7,myocardial infarction,0.6633858267716536,PTBXL
minirocket,minmax,8,myocardial infarction,0.6747211895910781,PTBXL
minirocket,minmax,9,myocardial infarction,0.6938053097345133,PTBXL
minirocket,minmax,10,myocardial infarction,0.6930147058823529,PTBXL
minirocket,minmax,11,myocardial infarction,0.7017873941674507,PTBXL
minirocket,minmax,12,myocardial infarction,0.6525679758308157,PTBXL
minirocket,minmax,13,myocardial infarction,0.6856581532416502,PTBXL
minirocket,minmax,14,myocardial infarction,0.6660377358490566,PTBXL
minirocket,minmax,15,myocardial infarction,0.6852207293666027,PTBXL
minirocket,minmax,16,myocardial infarction,0.6927592954990216,PTBXL
minirocket,minmax,17,myocardial infarction,0.6791393826005612,PTBXL
minirocket,minmax,18,myocardial infarction,0.6886171213546566,PTBXL
minirocket,minmax,19,myocardial infarction,0.6915555555555556,PTBXL
xresnet1d101,raw,0,myocardial infarction,0.7283464566929133,PTBXL
xresnet1d101,raw,1,myocardial infarction,0.7220630372492837,PTBXL
xresnet1d101,raw,2,myocardial infarction,0.732943469785575,PTBXL
xresnet1d101,raw,3,myocardial infarction,0.750936329588015,PTBXL
xresnet1d101,raw,4,myocardial infarction,0.7464387464387464,PTBXL
xresnet1d101,raw,5,myocardial infarction,0.7223340040241448,PTBXL
xresnet1d101,raw,6,myocardial infarction,0.7472527472527473,PTBXL
xresnet1d101,raw,7,myocardial infarction,0.734076433121019,PTBXL
xresnet1d101,raw,8,myocardial infarction,0.7365542388331815,PTBXL
xresnet1d101,raw,9,myocardial infarction,0.7157676348547717,PTBXL
xresnet1d101,raw,10,myocardial infarction,0.7490974729241877,PTBXL
xresnet1d101,raw,11,myocardial infarction,0.744140625,PTBXL
xresnet1d101,raw,12,myocardial infarction,0.7495854063018241,PTBXL
xresnet1d101,raw,13,myocardial infarction,0.7535714285714287,PTBXL
xresnet1d101,raw,14,myocardial infarction,0.7497741644083107,PTBXL
xresnet1d101,raw,15,myocardial infarction,0.6871165644171779,PTBXL
xresnet1d101,raw,16,myocardial infarction,0.7539170506912442,PTBXL
xresnet1d101,raw,17,myocardial infarction,0.735609756097561,PTBXL
xresnet1d101,raw,18,myocardial infarction,0.7504621072088725,PTBXL
xresnet1d101,raw,19,myocardial infarction,0.7310344827586207,PTBXL
xresnet1d101,minmax,0,myocardial infarction,0.7312614259597807,PTBXL
xresnet1d101,minmax,1,myocardial infarction,0.70931326434619,PTBXL
xresnet1d101,minmax,2,myocardial infarction,0.6945765937202664,PTBXL
xresnet1d101,minmax,3,myocardial infarction,0.6963249516441006,PTBXL
xresnet1d101,minmax,4,myocardial infarction,0.7195671776375113,PTBXL
xresnet1d101,minmax,5,myocardial infarction,0.6848167539267015,PTBXL
xresnet1d101,minmax,6,myocardial infarction,0.7138700290979632,PTBXL
xresnet1d101,minmax,7,myocardial infarction,0.7024482109227872,PTBXL
xresnet1d101,minmax,8,myocardial infarction,0.7309734513274336,PTBXL
xresnet1d101,minmax,9,myocardial infarction,0.7229551451187334,PTBXL
xresnet1d101,minmax,10,myocardial infarction,0.6771819137749737,PTBXL
xresnet1d101,minmax,11,myocardial infarction,0.7377472055030094,PTBXL
xresnet1d101,minmax,12,myocardial infarction,0.7117031398667936,PTBXL
xresnet1d101,minmax,13,myocardial infarction,0.7217915590008613,PTBXL
xresnet1d101,minmax,14,myocardial infarction,0.7165492957746479,PTBXL
xresnet1d101,minmax,15,myocardial infarction,0.7236842105263158,PTBXL
xresnet1d101,minmax,16,myocardial infarction,0.6922300706357215,PTBXL
xresnet1d101,minmax,17,myocardial infarction,0.7155635062611807,PTBXL
xresnet1d101,minmax,18,myocardial infarction,0.7024793388429753,PTBXL
xresnet1d101,minmax,19,myocardial infarction,0.7240204429301533,PTBXL
inception,raw,0,myocardial ischemia,0.6649484536082474,PTBXL
inception,raw,1,myocardial ischemia,0.6490765171503958,PTBXL
inception,raw,2,myocardial ischemia,0.6596858638743455,PTBXL
inception,raw,3,myocardial ischemia,0.6290322580645161,PTBXL
inception,raw,4,myocardial ischemia,0.6424581005586593,PTBXL
inception,raw,5,myocardial ischemia,0.6521739130434783,PTBXL
inception,raw,6,myocardial ischemia,0.6621621621621622,PTBXL
inception,raw,7,myocardial ischemia,0.6787564766839378,PTBXL
inception,raw,8,myocardial ischemia,0.6799007444168735,PTBXL
inception,raw,9,myocardial ischemia,0.652956298200514,PTBXL
inception,raw,10,myocardial ischemia,0.6733668341708543,PTBXL
inception,raw,11,myocardial ischemia,0.6861702127659575,PTBXL
inception,raw,12,myocardial ischemia,0.6575342465753424,PTBXL
inception,raw,13,myocardial ischemia,0.7014218009478673,PTBXL
inception,raw,14,myocardial ischemia,0.6830357142857144,PTBXL
