model,lp,bootstrap_num,disease,F1,dataset
xresnet1d101,500.0,10,left ventricular hypertrophy,0.6009615384615385,PTBXL
xresnet1d101,500.0,11,left ventricular hypertrophy,0.467065868263473,PTBXL
xresnet1d101,500.0,12,left ventricular hypertrophy,0.5578947368421053,PTBXL
xresnet1d101,500.0,13,left ventricular hypertrophy,0.5905797101449275,PTBXL
xresnet1d101,500.0,14,left ventricular hypertrophy,0.5495750708215298,PTBXL
xresnet1d101,500.0,15,left ventricular hypertrophy,0.3932203389830508,PTBXL
xresnet1d101,500.0,16,left ventricular hypertrophy,0.3762376237623763,PTBXL
xresnet1d101,500.0,17,left ventricular hypertrophy,0.5892857142857143,PTBXL
xresnet1d101,500.0,18,left ventricular hypertrophy,0.581344902386117,PTBXL
xresnet1d101,500.0,19,left ventricular hypertrophy,0.6211764705882354,PTBXL
inception,30.0,0,myocardial infarction,0.7460937499999999,PTBXL
inception,30.0,1,myocardial infarction,0.7576853526220615,PTBXL
inception,30.0,2,myocardial infarction,0.7117296222664016,PTBXL
inception,30.0,3,myocardial infarction,0.7165109034267912,PTBXL
inception,30.0,4,myocardial infarction,0.73046875,PTBXL
inception,30.0,5,myocardial infarction,0.7506950880444857,PTBXL
inception,30.0,6,myocardial infarction,0.7295476419634264,PTBXL
inception,30.0,7,myocardial infarction,0.7554019014693172,PTBXL
inception,30.0,8,myocardial infarction,0.761384335154827,PTBXL
inception,30.0,9,myocardial infarction,0.7511563367252544,PTBXL
inception,30.0,10,myocardial infarction,0.7488061127029608,PTBXL
inception,30.0,11,myocardial infarction,0.7434456928838952,PTBXL
inception,30.0,12,myocardial infarction,0.7207920792079208,PTBXL
inception,30.0,13,myocardial infarction,0.7650000000000001,PTBXL
inception,30.0,14,myocardial infarction,0.7507055503292568,PTBXL
inception,30.0,15,myocardial infarction,0.7171239356669821,PTBXL
inception,30.0,16,myocardial infarction,0.7467411545623837,PTBXL
inception,30.0,17,myocardial infarction,0.7616624257845632,PTBXL
inception,30.0,18,myocardial infarction,0.7550644567219152,PTBXL
inception,30.0,19,myocardial infarction,0.7446808510638298,PTBXL
inception,50.0,0,myocardial infarction,0.750936329588015,PTBXL
inception,50.0,1,myocardial infarction,0.7489288774635817,PTBXL
inception,50.0,2,myocardial infarction,0.738819320214669,PTBXL
inception,50.0,3,myocardial infarction,0.7572156196943973,PTBXL
inception,50.0,4,myocardial infarction,0.7341092211280215,PTBXL
inception,50.0,5,myocardial infarction,0.7508833922261484,PTBXL
inception,50.0,6,myocardial infarction,0.7502287282708143,PTBXL
inception,50.0,7,myocardial infarction,0.7048008171603678,PTBXL
inception,50.0,8,myocardial infarction,0.7574692442882249,PTBXL
inception,50.0,9,myocardial infarction,0.7431279620853081,PTBXL
inception,50.0,10,myocardial infarction,0.7566539923954372,PTBXL
inception,50.0,11,myocardial infarction,0.7408695652173913,PTBXL
inception,50.0,12,myocardial infarction,0.7648673376029277,PTBXL
inception,50.0,13,myocardial infarction,0.7288977159880834,PTBXL
inception,50.0,14,myocardial infarction,0.7539616346955795,PTBXL
inception,50.0,15,myocardial infarction,0.7568058076225046,PTBXL
inception,50.0,16,myocardial infarction,0.7578397212543555,PTBXL
inception,50.0,17,myocardial infarction,0.7568042142230026,PTBXL
inception,50.0,18,myocardial infarction,0.7625354777672658,PTBXL
inception,50.0,19,myocardial infarction,0.7497656982193065,PTBXL
inception,100.0,0,myocardial infarction,0.7551401869158878,PTBXL
inception,100.0,1,myocardial infarction,0.7430683918669132,PTBXL
inception,100.0,2,myocardial infarction,0.7583108715184187,PTBXL
inception,100.0,3,myocardial infarction,0.768075117370892,PTBXL
inception,100.0,4,myocardial infarction,0.7460035523978686,PTBXL
inception,100.0,5,myocardial infarction,0.7569573283858998,PTBXL
inception,100.0,6,myocardial infarction,0.7410207939508507,PTBXL
inception,100.0,7,myocardial infarction,0.7445255474452556,PTBXL
inception,100.0,8,myocardial infarction,0.728395061728395,PTBXL
inception,100.0,9,myocardial infarction,0.7529843893480257,PTBXL
inception,100.0,10,myocardial infarction,0.7495291902071564,PTBXL
inception,100.0,11,myocardial infarction,0.7371428571428572,PTBXL
inception,100.0,12,myocardial infarction,0.7378486055776892,PTBXL
inception,100.0,13,myocardial infarction,0.7634124890061565,PTBXL
inception,100.0,14,myocardial infarction,0.7582314205079963,PTBXL
inception,100.0,15,myocardial infarction,0.7454387489139878,PTBXL
inception,100.0,16,myocardial infarction,0.7589658048373645,PTBXL
inception,100.0,17,myocardial infarction,0.7421150278293135,PTBXL
inception,100.0,18,myocardial infarction,0.7380073800738007,PTBXL
inception,100.0,19,myocardial infarction,0.759013282732448,PTBXL
inception,500.0,0,myocardial infarction,0.7097276264591439,PTBXL
inception,500.0,1,myocardial infarction,0.7477638640429339,PTBXL
inception,500.0,2,myocardial infarction,0.7536988685813751,PTBXL
inception,500.0,3,myocardial infarction,0.7433460076045627,PTBXL
inception,500.0,4,myocardial infarction,0.7642857142857142,PTBXL
inception,500.0,5,myocardial infarction,0.7393126571668064,PTBXL
inception,500.0,6,myocardial infarction,0.7264492753623188,PTBXL
inception,500.0,7,myocardial infarction,0.7141568981064021,PTBXL
inception,500.0,8,myocardial infarction,0.7057591623036651,PTBXL
inception,500.0,9,myocardial infarction,0.7472150814053128,PTBXL
inception,500.0,10,myocardial infarction,0.7153284671532847,PTBXL
inception,500.0,11,myocardial infarction,0.7357798165137615,PTBXL
inception,500.0,12,myocardial infarction,0.7335907335907335,PTBXL
inception,500.0,13,myocardial infarction,0.7592267135325131,PTBXL
inception,500.0,14,myocardial infarction,0.6863780359028512,PTBXL
inception,500.0,15,myocardial infarction,0.7241706161137441,PTBXL
inception,500.0,16,myocardial infarction,0.7271095152603232,PTBXL
inception,500.0,17,myocardial infarction,0.7129094412331406,PTBXL
inception,500.0,18,myocardial infarction,0.748344370860927,PTBXL
inception,500.0,19,myocardial infarction,0.695562435500516,PTBXL
minirocket,30.0,0,myocardial infarction,0.6870229007633588,PTBXL
minirocket,30.0,1,myocardial infarction,0.6987951807228916,PTBXL
minirocket,30.0,2,myocardial infarction,0.6959008579599618,PTBXL
minirocket,30.0,3,myocardial infarction,0.7008547008547009,PTBXL
minirocket,30.0,4,myocardial infarction,0.6653504442250741,PTBXL
minirocket,30.0,5,myocardial infarction,0.6963490650044525,PTBXL
minirocket,30.0,6,myocardial infarction,0.6934306569343065,PTBXL
minirocket,30.0,7,myocardial infarction,0.6958174904942966,PTBXL
minirocket,30.0,8,myocardial infarction,0.6996402877697843,PTBXL
minirocket,30.0,9,myocardial infarction,0.6679960119641077,PTBXL
minirocket,30.0,10,myocardial infarction,0.6811023622047244,PTBXL
minirocket,30.0,11,myocardial infarction,0.6913123844731978,PTBXL
minirocket,30.0,12,myocardial infarction,0.6541129831516352,PTBXL
minirocket,30.0,13,myocardial infarction,0.6686567164179105,PTBXL
minirocket,30.0,14,myocardial infarction,0.6909448818897639,PTBXL
minirocket,30.0,15,myocardial infarction,0.662027833001988,PTBXL
minirocket,30.0,16,myocardial infarction,0.6768642447418738,PTBXL
minirocket,30.0,17,myocardial infarction,0.6941838649155722,PTBXL
minirocket,30.0,18,myocardial infarction,0.6892545982575025,PTBXL
minirocket,30.0,19,myocardial infarction,0.6987242394504416,PTBXL
minirocket,50.0,0,myocardial infarction,0.6726726726726727,PTBXL
minirocket,50.0,1,myocardial infarction,0.6537678207739308,PTBXL
minirocket,50.0,2,myocardial infarction,0.6803738317757009,PTBXL
minirocket,50.0,3,myocardial infarction,0.6807692307692308,PTBXL
minirocket,50.0,4,myocardial infarction,0.6871401151631479,PTBXL
minirocket,50.0,5,myocardial infarction,0.6907317073170731,PTBXL
minirocket,50.0,6,myocardial infarction,0.6777996070726915,PTBXL
minirocket,50.0,7,myocardial infarction,0.6744186046511628,PTBXL
minirocket,50.0,8,myocardial infarction,0.6540642722117203,PTBXL
minirocket,50.0,9,myocardial infarction,0.69009009009009,PTBXL
minirocket,50.0,10,myocardial infarction,0.6834951456310681,PTBXL
minirocket,50.0,11,myocardial infarction,0.6754297269969667,PTBXL
minirocket,50.0,12,myocardial infarction,0.6883910386965377,PTBXL
minirocket,50.0,13,myocardial infarction,0.718296224588577,PTBXL
minirocket,50.0,14,myocardial infarction,0.6785714285714286,PTBXL
minirocket,50.0,15,myocardial infarction,0.6954076850984067,PTBXL
minirocket,50.0,16,myocardial infarction,0.6860902255639098,PTBXL
minirocket,50.0,17,myocardial infarction,0.6605504587155963,PTBXL
minirocket,50.0,18,myocardial infarction,0.685491723466407,PTBXL
minirocket,50.0,19,myocardial infarction,0.6949654491609082,PTBXL
minirocket,100.0,0,myocardial infarction,0.6626626626626627,PTBXL
minirocket,100.0,1,myocardial infarction,0.6647940074906367,PTBXL
minirocket,100.0,2,myocardial infarction,0.6834951456310681,PTBXL
minirocket,100.0,3,myocardial infarction,0.679111111111111,PTBXL
minirocket,100.0,4,myocardial infarction,0.7021883920076117,PTBXL
minirocket,100.0,5,myocardial infarction,0.6887804878048781,PTBXL
minirocket,100.0,6,myocardial infarction,0.6927592954990216,PTBXL
minirocket,100.0,7,myocardial infarction,0.6763005780346821,PTBXL
minirocket,100.0,8,myocardial infarction,0.6811881188118811,PTBXL
minirocket,100.0,9,myocardial infarction,0.6666666666666667,PTBXL
minirocket,100.0,10,myocardial infarction,0.7130761994355598,PTBXL
minirocket,100.0,11,myocardial infarction,0.6475095785440613,PTBXL
minirocket,100.0,12,myocardial infarction,0.6961538461538461,PTBXL
minirocket,100.0,13,myocardial infarction,0.6847335140018067,PTBXL
minirocket,100.0,14,myocardial infarction,0.6979742173112338,PTBXL
minirocket,100.0,15,myocardial infarction,0.6735966735966735,PTBXL
minirocket,100.0,16,myocardial infarction,0.6679499518768046,PTBXL
minirocket,100.0,17,myocardial infarction,0.6614785992217899,PTBXL
minirocket,100.0,18,myocardial infarction,0.6889507892293408,PTBXL
minirocket,100.0,19,myocardial infarction,0.7173308619091752,PTBXL
minirocket,500.0,0,myocardial infarction,0.6666666666666666,PTBXL
minirocket,500.0,1,myocardial infarction,0.6969972702456779,PTBXL
minirocket,500.0,2,myocardial infarction,0.6840633737185461,PTBXL
minirocket,500.0,3,myocardial infarction,0.715919085312225,PTBXL
minirocket,500.0,4,myocardial infarction,0.6866537717601549,PTBXL
minirocket,500.0,5,myocardial infarction,0.6905660377358489,PTBXL
minirocket,500.0,6,myocardial infarction,0.6923076923076924,PTBXL
minirocket,500.0,7,myocardial infarction,0.690978886756238,PTBXL
minirocket,500.0,8,myocardial infarction,0.6816406250000001,PTBXL
minirocket,500.0,9,myocardial infarction,0.7126654064272211,PTBXL
minirocket,500.0,10,myocardial infarction,0.6793587174348696,PTBXL
minirocket,500.0,11,myocardial infarction,0.6802721088435375,PTBXL
minirocket,500.0,12,myocardial infarction,0.6756198347107438,PTBXL
minirocket,500.0,13,myocardial infarction,0.6931067044381493,PTBXL
minirocket,500.0,14,myocardial infarction,0.6789524733268671,PTBXL
minirocket,500.0,15,myocardial infarction,0.6862559241706161,PTBXL
minirocket,500.0,16,myocardial infarction,0.6773226773226773,PTBXL
minirocket,500.0,17,myocardial infarction,0.6825870646766169,PTBXL
minirocket,500.0,18,myocardial infarction,0.6806883365200764,PTBXL
minirocket,500.0,19,myocardial infarction,0.6890130353817505,PTBXL
xresnet1d101,30.0,0,myocardial infarction,0.7361502347417841,PTBXL
xresnet1d101,30.0,1,myocardial infarction,0.726953467954346,PTBXL
xresnet1d101,30.0,2,myocardial infarction,0.7230142566191446,PTBXL
xresnet1d101,30.0,3,myocardial infarction,0.7253588516746411,PTBXL
xresnet1d101,30.0,4,myocardial infarction,0.7261146496815286,PTBXL
xresnet1d101,30.0,5,myocardial infarction,0.7377690802348336,PTBXL
xresnet1d101,30.0,6,myocardial infarction,0.7192374350086655,PTBXL
xresnet1d101,30.0,7,myocardial infarction,0.751147842056933,PTBXL
xresnet1d101,30.0,8,myocardial infarction,0.7583187390542908,PTBXL
xresnet1d101,30.0,9,myocardial infarction,0.7120315581854043,PTBXL
xresnet1d101,30.0,10,myocardial infarction,0.7274384685505927,PTBXL
xresnet1d101,30.0,11,myocardial infarction,0.7236180904522612,PTBXL
xresnet1d101,30.0,12,myocardial infarction,0.735191637630662,PTBXL
xresnet1d101,30.0,13,myocardial infarction,0.7343173431734318,PTBXL
xresnet1d101,30.0,14,myocardial infarction,0.7473498233215548,PTBXL
xresnet1d101,30.0,15,myocardial infarction,0.713026444662096,PTBXL
xresnet1d101,30.0,16,myocardial infarction,0.7386461011139676,PTBXL
xresnet1d101,30.0,17,myocardial infarction,0.7334558823529412,PTBXL
xresnet1d101,30.0,18,myocardial infarction,0.7259010896898576,PTBXL
xresnet1d101,30.0,19,myocardial infarction,0.7429609445958218,PTBXL
xresnet1d101,50.0,0,myocardial infarction,0.735042735042735,PTBXL
xresnet1d101,50.0,1,myocardial infarction,0.7527612574341546,PTBXL
xresnet1d101,50.0,2,myocardial infarction,0.6571428571428571,PTBXL
xresnet1d101,50.0,3,myocardial infarction,0.7433628318584071,PTBXL
xresnet1d101,50.0,4,myocardial infarction,0.7338782924613988,PTBXL
xresnet1d101,50.0,5,myocardial infarction,0.7277533039647577,PTBXL
xresnet1d101,50.0,6,myocardial infarction,0.7426955702167767,PTBXL
xresnet1d101,50.0,7,myocardial infarction,0.7470956210902593,PTBXL
xresnet1d101,50.0,8,myocardial infarction,0.7279920870425322,PTBXL
xresnet1d101,50.0,9,myocardial infarction,0.7209302325581396,PTBXL
xresnet1d101,50.0,10,myocardial infarction,0.7309027777777777,PTBXL
xresnet1d101,50.0,11,myocardial infarction,0.740096618357488,PTBXL
xresnet1d101,50.0,12,myocardial infarction,0.6816239316239316,PTBXL
xresnet1d101,50.0,13,myocardial infarction,0.7517730496453902,PTBXL
xresnet1d101,50.0,14,myocardial infarction,0.7078189300411524,PTBXL
xresnet1d101,50.0,15,myocardial infarction,0.7152709359605912,PTBXL
xresnet1d101,50.0,16,myocardial infarction,0.7305164319248826,PTBXL
xresnet1d101,50.0,17,myocardial infarction,0.7127393838467944,PTBXL
xresnet1d101,50.0,18,myocardial infarction,0.7502206531332746,PTBXL
xresnet1d101,50.0,19,myocardial infarction,0.7305848513902204,PTBXL
xresnet1d101,100.0,0,myocardial infarction,0.7352941176470589,PTBXL
xresnet1d101,100.0,1,myocardial infarction,0.6853448275862069,PTBXL
xresnet1d101,100.0,2,myocardial infarction,0.7460595446584939,PTBXL
xresnet1d101,100.0,3,myocardial infarction,0.7478912839737583,PTBXL
xresnet1d101,100.0,4,myocardial infarction,0.7578947368421053,PTBXL
xresnet1d101,100.0,5,myocardial infarction,0.7284991568296795,PTBXL
xresnet1d101,100.0,6,myocardial infarction,0.7218344965104686,PTBXL
xresnet1d101,100.0,7,myocardial infarction,0.7177974434611604,PTBXL
xresnet1d101,100.0,8,myocardial infarction,0.729064039408867,PTBXL
xresnet1d101,100.0,9,myocardial infarction,0.7151841868823001,PTBXL
xresnet1d101,100.0,10,myocardial infarction,0.7134387351778657,PTBXL
xresnet1d101,100.0,11,myocardial infarction,0.7399328859060402,PTBXL
xresnet1d101,100.0,12,myocardial infarction,0.7429078014184396,PTBXL
xresnet1d101,100.0,13,myocardial infarction,0.7246963562753036,PTBXL
xresnet1d101,100.0,14,myocardial infarction,0.7315741583257508,PTBXL
xresnet1d101,100.0,15,myocardial infarction,0.7299128751210068,PTBXL
xresnet1d101,100.0,16,myocardial infarction,0.723444976076555,PTBXL
xresnet1d101,100.0,17,myocardial infarction,0.7486910994764399,PTBXL
xresnet1d101,100.0,18,myocardial infarction,0.7218344965104686,PTBXL
xresnet1d101,100.0,19,myocardial infarction,0.7435158501440922,PTBXL
xresnet1d101,500.0,0,myocardial infarction,0.7248215701823949,PTBXL
xresnet1d101,500.0,1,myocardial infarction,0.6646216768916154,PTBXL
xresnet1d101,500.0,2,myocardial infarction,0.701219512195122,PTBXL
xresnet1d101,500.0,3,myocardial infarction,0.7091932457786116,PTBXL
xresnet1d101,500.0,4,myocardial infarction,0.7322970639032815,PTBXL
xresnet1d101,500.0,5,myocardial infarction,0.7185520361990949,PTBXL
xresnet1d101,500.0,6,myocardial infarction,0.7187206020696143,PTBXL
xresnet1d101,500.0,7,myocardial infarction,0.7203389830508474,PTBXL
xresnet1d101,500.0,8,myocardial infarction,0.7135036496350364,PTBXL
xresnet1d101,500.0,9,myocardial infarction,0.6781725888324873,PTBXL
xresnet1d101,500.0,10,myocardial infarction,0.7217235188509875,PTBXL
xresnet1d101,500.0,11,myocardial infarction,0.6976744186046512,PTBXL
xresnet1d101,500.0,12,myocardial infarction,0.6958105646630237,PTBXL
xresnet1d101,500.0,13,myocardial infarction,0.7347585114806017,PTBXL
xresnet1d101,500.0,14,myocardial infarction,0.677115987460815,PTBXL
xresnet1d101,500.0,15,myocardial infarction,0.7278431372549019,PTBXL
xresnet1d101,500.0,16,myocardial infarction,0.6513661202185792,PTBXL
xresnet1d101,500.0,17,myocardial infarction,0.6979472140762463,PTBXL
xresnet1d101,500.0,18,myocardial infarction,0.7094220110847189,PTBXL
xresnet1d101,500.0,19,myocardial infarction,0.7402135231316725,PTBXL
inception,30.0,0,myocardial ischemia,0.5899705014749262,PTBXL
inception,30.0,1,myocardial ischemia,0.6285714285714286,PTBXL
inception,30.0,2,myocardial ischemia,0.6470588235294118,PTBXL
inception,30.0,3,myocardial ischemia,0.6871794871794872,PTBXL
inception,30.0,4,myocardial ischemia,0.6485013623978202,PTBXL
inception,30.0,5,myocardial ischemia,0.6575963718820862,PTBXL
inception,30.0,6,myocardial ischemia,0.672686230248307,PTBXL
inception,30.0,7,myocardial ischemia,0.6876513317191284,PTBXL
inception,30.0,8,myocardial ischemia,0.647887323943662,PTBXL
inception,30.0,9,myocardial ischemia,0.6648793565683646,PTBXL
inception,30.0,10,myocardial ischemia,0.6930232558139534,PTBXL
inception,30.0,11,myocardial ischemia,0.67012987012987,PTBXL
inception,30.0,12,myocardial ischemia,0.6267806267806267,PTBXL
inception,30.0,13,myocardial ischemia,0.6860986547085202,PTBXL
inception,30.0,14,myocardial ischemia,0.6666666666666667,PTBXL
inception,30.0,15,myocardial ischemia,0.6989795918367346,PTBXL
inception,30.0,16,myocardial ischemia,0.6666666666666666,PTBXL
inception,30.0,17,myocardial ischemia,0.6615384615384616,PTBXL
inception,30.0,18,myocardial ischemia,0.6430062630480168,PTBXL
inception,30.0,19,myocardial ischemia,0.6958762886597939,PTBXL
inception,50.0,0,myocardial ischemia,0.687960687960688,PTBXL
inception,50.0,1,myocardial ischemia,0.7125890736342043,PTBXL
inception,50.0,2,myocardial ischemia,0.6798029556650246,PTBXL
inception,50.0,3,myocardial ischemia,0.7153652392947103,PTBXL
inception,50.0,4,myocardial ischemia,0.6916299559471365,PTBXL
inception,50.0,5,myocardial ischemia,0.6614173228346456,PTBXL
inception,50.0,6,myocardial ischemia,0.6570247933884298,PTBXL
inception,50.0,7,myocardial ischemia,0.6596306068601583,PTBXL
inception,50.0,8,myocardial ischemia,0.6554621848739496,PTBXL
inception,50.0,9,myocardial ischemia,0.6581632653061225,PTBXL
inception,50.0,10,myocardial ischemia,0.6633416458852868,PTBXL
inception,50.0,11,myocardial ischemia,0.6838407494145199,PTBXL
inception,50.0,12,myocardial ischemia,0.6473429951690821,PTBXL
inception,50.0,13,myocardial ischemia,0.6652078774617067,PTBXL
inception,50.0,14,myocardial ischemia,0.6774941995359629,PTBXL
inception,50.0,15,myocardial ischemia,0.6928746928746929,PTBXL
inception,50.0,16,myocardial ischemia,0.6694214876033058,PTBXL
inception,50.0,17,myocardial ischemia,0.6620689655172414,PTBXL
inception,50.0,18,myocardial ischemia,0.6295503211991434,PTBXL
inception,50.0,19,myocardial ischemia,0.5864197530864197,PTBXL
inception,100.0,0,myocardial ischemia,0.6684350132625995,PTBXL
inception,100.0,1,myocardial ischemia,0.5732087227414331,PTBXL
inception,100.0,2,myocardial ischemia,0.6214689265536723,PTBXL
inception,100.0,3,myocardial ischemia,0.6737967914438502,PTBXL
inception,100.0,4,myocardial ischemia,0.6774941995359629,PTBXL
inception,100.0,5,myocardial ischemia,0.6844660194174758,PTBXL
inception,100.0,6,myocardial ischemia,0.684863523573201,PTBXL
inception,100.0,7,myocardial ischemia,0.6277777777777778,PTBXL
inception,100.0,8,myocardial ischemia,0.6684210526315789,PTBXL
inception,100.0,9,myocardial ischemia,0.664935064935065,PTBXL
inception,100.0,10,myocardial ischemia,0.6440677966101696,PTBXL
inception,100.0,11,myocardial ischemia,0.6784810126582278,PTBXL
inception,100.0,12,myocardial ischemia,0.5853658536585367,PTBXL
inception,100.0,13,myocardial ischemia,0.6910755148741418,PTBXL
inception,100.0,14,myocardial ischemia,0.6784140969162995,PTBXL
inception,100.0,15,myocardial ischemia,0.655,PTBXL
inception,100.0,16,myocardial ischemia,0.6932084309133489,PTBXL
inception,100.0,17,myocardial ischemia,0.5597667638483965,PTBXL
inception,100.0,18,myocardial ischemia,0.6784922394678492,PTBXL
inception,100.0,19,myocardial ischemia,0.603448275862069,PTBXL
inception,500.0,0,myocardial ischemia,0.6276595744680851,PTBXL
inception,500.0,1,myocardial ischemia,0.6256684491978609,PTBXL
inception,500.0,2,myocardial ischemia,0.636604774535809,PTBXL
inception,500.0,3,myocardial ischemia,0.6840731070496084,PTBXL
inception,500.0,4,myocardial ischemia,0.6696832579185521,PTBXL
inception,500.0,5,myocardial ischemia,0.6393861892583119,PTBXL
inception,500.0,6,myocardial ischemia,0.6354775828460039,PTBXL
inception,500.0,7,myocardial ischemia,0.6391752577319587,PTBXL
inception,500.0,8,myocardial ischemia,0.6506024096385542,PTBXL
inception,500.0,9,myocardial ischemia,0.6717171717171716,PTBXL
inception,500.0,10,myocardial ischemia,0.6509186351706037,PTBXL
inception,500.0,11,myocardial ischemia,0.6649746192893401,PTBXL
inception,500.0,12,myocardial ischemia,0.5636363636363636,PTBXL
inception,500.0,13,myocardial ischemia,0.6701030927835051,PTBXL
inception,500.0,14,myocardial ischemia,0.6186666666666666,PTBXL
inception,500.0,15,myocardial ischemia,0.6593406593406593,PTBXL
inception,500.0,16,myocardial ischemia,0.6698795180722891,PTBXL
inception,500.0,17,myocardial ischemia,0.5502958579881657,PTBXL
inception,500.0,18,myocardial ischemia,0.6456310679611651,PTBXL
inception,500.0,19,myocardial ischemia,0.6633416458852868,PTBXL
minirocket,30.0,0,myocardial ischemia,0.6515151515151516,PTBXL
minirocket,30.0,1,myocardial ischemia,0.5587467362924283,PTBXL
minirocket,30.0,2,myocardial ischemia,0.6749999999999999,PTBXL
minirocket,30.0,3,myocardial ischemia,0.6682464454976303,PTBXL
minirocket,30.0,4,myocardial ischemia,0.6456310679611651,PTBXL
minirocket,30.0,5,myocardial ischemia,0.6092436974789917,PTBXL
minirocket,30.0,6,myocardial ischemia,0.6765432098765432,PTBXL
minirocket,30.0,7,myocardial ischemia,0.6597938144329898,PTBXL
minirocket,30.0,8,myocardial ischemia,0.6026785714285715,PTBXL
minirocket,30.0,9,myocardial ischemia,0.6497695852534562,PTBXL
minirocket,30.0,10,myocardial ischemia,0.6288659793814432,PTBXL
minirocket,30.0,11,myocardial ischemia,0.5344352617079889,PTBXL
minirocket,30.0,12,myocardial ischemia,0.6141304347826086,PTBXL
minirocket,30.0,13,myocardial ischemia,0.6485148514851485,PTBXL
minirocket,30.0,14,myocardial ischemia,0.6537530266343825,PTBXL
minirocket,30.0,15,myocardial ischemia,0.6476683937823834,PTBXL
minirocket,30.0,16,myocardial ischemia,0.6015831134564643,PTBXL
minirocket,30.0,17,myocardial ischemia,0.5869565217391304,PTBXL
minirocket,30.0,18,myocardial ischemia,0.6729411764705882,PTBXL
minirocket,30.0,19,myocardial ischemia,0.6683673469387755,PTBXL
minirocket,50.0,0,myocardial ischemia,0.5759637188208616,PTBXL
minirocket,50.0,1,myocardial ischemia,0.6492890995260664,PTBXL
minirocket,50.0,2,myocardial ischemia,0.6493506493506493,PTBXL
minirocket,50.0,3,myocardial ischemia,0.5844748858447488,PTBXL
minirocket,50.0,4,myocardial ischemia,0.6448362720403022,PTBXL
minirocket,50.0,5,myocardial ischemia,0.6221198156682027,PTBXL
minirocket,50.0,6,myocardial ischemia,0.6442307692307692,PTBXL
minirocket,50.0,7,myocardial ischemia,0.6062322946175637,PTBXL
minirocket,50.0,8,myocardial ischemia,0.6451612903225806,PTBXL
minirocket,50.0,9,myocardial ischemia,0.6241457858769932,PTBXL
minirocket,50.0,10,myocardial ischemia,0.6829268292682927,PTBXL
minirocket,50.0,11,myocardial ischemia,0.6537530266343825,PTBXL
minirocket,50.0,12,myocardial ischemia,0.5849582172701949,PTBXL
minirocket,50.0,13,myocardial ischemia,0.6216216216216216,PTBXL
minirocket,50.0,14,myocardial ischemia,0.6529680365296804,PTBXL
minirocket,50.0,15,myocardial ischemia,0.6509433962264151,PTBXL
minirocket,50.0,16,myocardial ischemia,0.5942857142857144,PTBXL
minirocket,50.0,17,myocardial ischemia,0.6129032258064516,PTBXL
minirocket,50.0,18,myocardial ischemia,0.6372549019607844,PTBXL
minirocket,50.0,19,myocardial ischemia,0.6277777777777778,PTBXL
minirocket,100.0,0,myocardial ischemia,0.6016260162601624,PTBXL
minirocket,100.0,1,myocardial ischemia,0.6186046511627907,PTBXL
minirocket,100.0,2,myocardial ischemia,0.6461538461538462,PTBXL
minirocket,100.0,3,myocardial ischemia,0.6186666666666666,PTBXL
minirocket,100.0,4,myocardial ischemia,0.6697247706422018,PTBXL
minirocket,100.0,5,myocardial ischemia,0.6699751861042182,PTBXL
minirocket,100.0,6,myocardial ischemia,0.6666666666666666,PTBXL
minirocket,100.0,7,myocardial ischemia,0.6531645569620254,PTBXL
minirocket,100.0,8,myocardial ischemia,0.6618357487922705,PTBXL
minirocket,100.0,9,myocardial ischemia,0.6574074074074074,PTBXL
minirocket,100.0,10,myocardial ischemia,0.6005665722379603,PTBXL
minirocket,100.0,11,myocardial ischemia,0.6176470588235294,PTBXL
minirocket,100.0,12,myocardial ischemia,0.6594827586206897,PTBXL
minirocket,100.0,13,myocardial ischemia,0.6304347826086957,PTBXL
minirocket,100.0,14,myocardial ischemia,0.6666666666666667,PTBXL
minirocket,100.0,15,myocardial ischemia,0.6585956416464892,PTBXL
minirocket,100.0,16,myocardial ischemia,0.6666666666666667,PTBXL
minirocket,100.0,17,myocardial ischemia,0.6401869158878506,PTBXL
minirocket,100.0,18,myocardial ischemia,0.6548223350253808,PTBXL
minirocket,100.0,19,myocardial ischemia,0.6054054054054056,PTBXL
minirocket,500.0,0,myocardial ischemia,0.65,PTBXL
minirocket,500.0,1,myocardial ischemia,0.5822784810126582,PTBXL
minirocket,500.0,2,myocardial ischemia,0.6666666666666667,PTBXL
minirocket,500.0,3,myocardial ischemia,0.6522781774580335,PTBXL
minirocket,500.0,4,myocardial ischemia,0.616580310880829,PTBXL
minirocket,500.0,5,myocardial ischemia,0.6819338422391859,PTBXL
minirocket,500.0,6,myocardial ischemia,0.6495726495726495,PTBXL
minirocket,500.0,7,myocardial ischemia,0.6764705882352942,PTBXL
minirocket,500.0,8,myocardial ischemia,0.624,PTBXL
minirocket,500.0,9,myocardial ischemia,0.6205128205128206,PTBXL
minirocket,500.0,10,myocardial ischemia,0.6004962779156328,PTBXL
minirocket,500.0,11,myocardial ischemia,0.648910411622276,PTBXL
minirocket,500.0,12,myocardial ischemia,0.685,PTBXL
minirocket,500.0,13,myocardial ischemia,0.6426735218508997,PTBXL
minirocket,500.0,14,myocardial ischemia,0.5797872340425533,PTBXL
minirocket,500.0,15,myocardial ischemia,0.5966850828729282,PTBXL
minirocket,500.0,16,myocardial ischemia,0.6419753086419754,PTBXL
minirocket,500.0,17,myocardial ischemia,0.6477024070021883,PTBXL
